#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000007_00933	680646.RMDY18_14410	1.12e-157	443.0	COG1974@1|root,COG1974@2|Bacteria,2GMBN@201174|Actinobacteria,1W8BQ@1268|Micrococcaceae	201174|Actinobacteria	K	Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair	lexA	-	3.4.21.88	ko:K01356	-	M00729	-	-	ko00000,ko00002,ko01000,ko01002,ko03400	-	-	-	LexA_DNA_bind,Peptidase_S24
MGYG000000007_00965	680646.RMDY18_10290	0.0	879.0	COG0215@1|root,COG0215@2|Bacteria,2GJZR@201174|Actinobacteria,1W861@1268|Micrococcaceae	201174|Actinobacteria	J	Catalyzes the ATP-dependent condensation of GlcN-Ins and L-cysteine to form L-Cys-GlcN-Ins	mshC	GO:0000166,GO:0003674,GO:0003824,GO:0004812,GO:0004817,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006423,GO:0006518,GO:0006520,GO:0006725,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010125,GO:0010126,GO:0010467,GO:0016020,GO:0016070,GO:0016137,GO:0016138,GO:0016874,GO:0016875,GO:0016879,GO:0016880,GO:0017076,GO:0019538,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035446,GO:0035639,GO:0036094,GO:0040007,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044272,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:0071944,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:0140101,GO:1901135,GO:1901137,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	6.1.1.16,6.3.1.13	ko:K01883,ko:K15526	ko00970,map00970	M00359,M00360	R03650	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iNJ661.Rv2130c	tRNA-synt_1e,tRNA-synt_1g
MGYG000000007_00998	680646.RMDY18_07370	2.06e-278	763.0	COG0420@1|root,COG0420@2|Bacteria,2GK9R@201174|Actinobacteria,1W857@1268|Micrococcaceae	201174|Actinobacteria	L	SbcCD cleaves DNA hairpin structures. These structures can inhibit DNA replication and are intermediates in certain DNA recombination reactions. The complex acts as a 3'- 5' double strand exonuclease that can open hairpins. It also has a 5' single-strand endonuclease activity	sbcD	-	-	ko:K03547	-	-	-	-	ko00000,ko03400	-	-	-	Metallophos,SbcD_C
MGYG000000007_01098	680646.RMDY18_09180	4.17e-235	646.0	COG0208@1|root,COG0208@2|Bacteria,2GK46@201174|Actinobacteria,1W7GN@1268|Micrococcaceae	201174|Actinobacteria	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides	nrdF	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005971,GO:0006139,GO:0006259,GO:0006260,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009117,GO:0009165,GO:0009262,GO:0009263,GO:0009987,GO:0018130,GO:0019438,GO:0019637,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046483,GO:0055086,GO:0071704,GO:0090304,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990204	1.17.4.1	ko:K00526	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	Ribonuc_red_sm
MGYG000000007_01167	680646.RMDY18_09800	9.99e-288	786.0	COG0082@1|root,COG0082@2|Bacteria,2GJJN@201174|Actinobacteria,1W7IM@1268|Micrococcaceae	201174|Actinobacteria	E	Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system	aroC	GO:0000166,GO:0003674,GO:0003824,GO:0004107,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009423,GO:0009987,GO:0010181,GO:0016053,GO:0016491,GO:0016651,GO:0016829,GO:0016835,GO:0016838,GO:0019438,GO:0019752,GO:0032553,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050662,GO:0051287,GO:0055114,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	4.2.3.5	ko:K01736	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R01714	RC00586	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv2540c	Chorismate_synt
MGYG000000007_01266	203119.Cthe_1748	1.51e-129	394.0	28MDC@1|root,2ZAR6@2|Bacteria,1UQEV@1239|Firmicutes,24E3N@186801|Clostridia	186801|Clostridia	L	Restriction endonuclease FokI, C terminal	-	-	-	-	-	-	-	-	-	-	-	-	Endonuc-FokI_C,RE_AlwI
MGYG000000007_01433	680646.RMDY18_02810	1.6e-133	395.0	28W27@1|root,2ZI35@2|Bacteria,2HTQN@201174|Actinobacteria,1WC3I@1268|Micrococcaceae	680646.RMDY18_02810|-	S	Protein containing Glucan-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Excalibur
MGYG000000007_01465	680646.RMDY18_06710	3.82e-145	409.0	COG1544@1|root,COG1544@2|Bacteria,2GMYF@201174|Actinobacteria,1W8MC@1268|Micrococcaceae	201174|Actinobacteria	J	Required for dimerization of active 70S ribosomes into 100S ribosomes in stationary phase	hpf	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006417,GO:0006448,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0015935,GO:0017148,GO:0019222,GO:0022626,GO:0022627,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032991,GO:0034248,GO:0034249,GO:0043021,GO:0043022,GO:0043024,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044877,GO:0045900,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065007,GO:0080090,GO:1990904,GO:2000112,GO:2000113	-	ko:K05808	-	-	-	-	ko00000,ko03009	-	-	-	Ribosom_S30AE_C,Ribosomal_S30AE
MGYG000000007_01562	680646.RMDY18_09350	0.0	1890.0	COG0247@1|root,COG0277@1|root,COG0247@2|Bacteria,COG0277@2|Bacteria,2GKI9@201174|Actinobacteria,1W7XI@1268|Micrococcaceae	201174|Actinobacteria	C	4Fe-4S double cluster binding domain	Arth_4141	-	-	ko:K18930	-	-	-	-	ko00000	-	-	-	CCG,FAD-oxidase_C,FAD_binding_4,Fer4_16,Fer4_17,Fer4_7,Fer4_8
MGYG000000007_01594	710421.Mycch_4775	2.16e-301	872.0	COG0827@1|root,COG1002@1|root,COG0827@2|Bacteria,COG1002@2|Bacteria,2GN30@201174|Actinobacteria,238GD@1762|Mycobacteriaceae	201174|Actinobacteria	V	Type II restriction enzyme, methylase subunits	-	-	-	-	-	-	-	-	-	-	-	-	N6_Mtase
MGYG000000007_01626	680646.RMDY18_08410	2.79e-81	243.0	COG0228@1|root,COG0228@2|Bacteria,2IKU0@201174|Actinobacteria,1W99Y@1268|Micrococcaceae	201174|Actinobacteria	J	Belongs to the bacterial ribosomal protein bS16 family	rpsP	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02959	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_S16
MGYG000000007_01659	680646.RMDY18_08650	4.38e-133	380.0	2FFDT@1|root,347BE@2|Bacteria,2H8Y6@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000007_01759	680646.RMDY18_11340	0.0	1064.0	COG0351@1|root,COG0819@1|root,COG0351@2|Bacteria,COG0819@2|Bacteria,2GKZM@201174|Actinobacteria,1W81E@1268|Micrococcaceae	201174|Actinobacteria	HK	Phosphomethylpyrimidine kinase	thiD	-	2.5.1.3,2.7.1.49,2.7.4.7	ko:K00941,ko:K14153	ko00730,ko01100,map00730,map01100	M00127	R03223,R03471,R04509,R10712	RC00002,RC00017,RC00224,RC03255,RC03397	ko00000,ko00001,ko00002,ko01000	-	-	-	Phos_pyr_kin,TENA_THI-4,TMP-TENI
MGYG000000007_01725	680646.RMDY18_08730	0.0	1831.0	COG0525@1|root,COG0525@2|Bacteria,2GK8H@201174|Actinobacteria,1W7Y8@1268|Micrococcaceae	201174|Actinobacteria	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner	valS	-	6.1.1.9	ko:K01873	ko00970,map00970	M00359,M00360	R03665	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1
MGYG000000007_00273	680646.RMDY18_03400	4.97e-157	443.0	COG0053@1|root,COG0053@2|Bacteria,2GQJJ@201174|Actinobacteria,1W7FC@1268|Micrococcaceae	201174|Actinobacteria	P	Cation efflux family	-	-	-	-	-	-	-	-	-	-	-	-	Cation_efflux,HTH_21,rve
MGYG000000007_00075	680646.RMDY18_17950	0.0	1132.0	COG0747@1|root,COG0747@2|Bacteria,2GJ9N@201174|Actinobacteria,1W8WV@1268|Micrococcaceae	201174|Actinobacteria	E	Bacterial extracellular solute-binding proteins, family 5 Middle	oppA	-	-	ko:K02035	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	ABC_tran,SBP_bac_5,TAT_signal,oligo_HPY
MGYG000000007_00076	680646.RMDY18_17950	0.0	1132.0	COG0747@1|root,COG0747@2|Bacteria,2GJ9N@201174|Actinobacteria,1W8WV@1268|Micrococcaceae	201174|Actinobacteria	E	Bacterial extracellular solute-binding proteins, family 5 Middle	oppA	-	-	ko:K02035	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	ABC_tran,SBP_bac_5,TAT_signal,oligo_HPY
MGYG000000007_00981	680646.RMDY18_10110	1.54e-225	624.0	COG1938@1|root,COG1938@2|Bacteria,2GK10@201174|Actinobacteria,1W7XB@1268|Micrococcaceae	201174|Actinobacteria	S	PAC2 family	-	-	-	-	-	-	-	-	-	-	-	-	PAC2
MGYG000000007_01018	680646.RMDY18_00090	3.13e-60	186.0	2EGF0@1|root,33A70@2|Bacteria,2GWUZ@201174|Actinobacteria,1WC44@1268|Micrococcaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000007_00179	680646.RMDY18_15490	2.5e-312	853.0	COG0477@1|root,COG0477@2|Bacteria,2GIYR@201174|Actinobacteria,1W7UE@1268|Micrococcaceae	201174|Actinobacteria	EGP	Major Facilitator	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1,Sugar_tr
MGYG000000007_01766	680646.RMDY18_09290	3.64e-219	603.0	COG0179@1|root,COG0179@2|Bacteria,2GKED@201174|Actinobacteria,1W8US@1268|Micrococcaceae	201174|Actinobacteria	Q	PFAM fumarylacetoacetate (FAA) hydrolase	-	-	3.7.1.5	ko:K16164	ko00350,ko01100,ko01120,map00350,map01100,map01120	-	R01085	RC00326,RC00446	ko00000,ko00001,ko01000	-	-	-	FAA_hydrolase
MGYG000000007_01023	680646.RMDY18_00060	0.0	1647.0	COG0188@1|root,COG0188@2|Bacteria,2GJ2Q@201174|Actinobacteria,1W7NR@1268|Micrococcaceae	201174|Actinobacteria	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrA	GO:0003674,GO:0003824,GO:0003916,GO:0003918,GO:0008094,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017111,GO:0034335,GO:0042623,GO:0061505,GO:0140097	5.99.1.3	ko:K02469	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseA_C,DNA_topoisoIV
MGYG000000007_00504	680646.RMDY18_16410	3.09e-301	822.0	COG1473@1|root,COG1473@2|Bacteria,2GK05@201174|Actinobacteria,1W7X1@1268|Micrococcaceae	201174|Actinobacteria	S	Peptidase family M20/M25/M40	amiA	-	-	ko:K01436,ko:K06048	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	GCS2,M20_dimer,Peptidase_M20
MGYG000000007_00244	680646.RMDY18_03110	1.15e-147	416.0	COG1556@1|root,COG1556@2|Bacteria,2GNUJ@201174|Actinobacteria,1W7XZ@1268|Micrococcaceae	201174|Actinobacteria	S	LUD domain	lutC	-	-	ko:K00782	-	-	-	-	ko00000	-	-	-	LUD_dom
MGYG000000007_00099	680646.RMDY18_17680	3.43e-219	611.0	COG5479@1|root,COG5479@2|Bacteria	2|Bacteria	M	isomerase activity	-	-	-	-	-	-	-	-	-	-	-	-	Amidase_2,CHAP,DUF1524,DUF3152,Excalibur,Glyco_hydro_25,LGFP,Lactamase_B,PASTA,Peptidase_M15_4,Peptidase_M43,VCBS
MGYG000000007_00599	680646.RMDY18_02400	1.41e-53	168.0	COG1925@1|root,COG1925@2|Bacteria,2GQX6@201174|Actinobacteria,1W9UI@1268|Micrococcaceae	201174|Actinobacteria	G	PTS HPr component phosphorylation site	ptsH	-	-	ko:K11189	-	-	-	-	ko00000,ko02000	4.A.2.1	-	-	PTS-HPr
MGYG000000007_00337	680646.RMDY18_00820	1.03e-241	664.0	COG0191@1|root,COG0191@2|Bacteria,2GM5P@201174|Actinobacteria,1W8G1@1268|Micrococcaceae	201174|Actinobacteria	G	fructose-bisphosphate aldolase	fba	-	4.1.2.13	ko:K01624	ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00003,M00165,M00167,M00344,M00345	R01068,R01070,R01829,R02568	RC00438,RC00439,RC00603,RC00604	ko00000,ko00001,ko00002,ko01000	-	-	-	F_bP_aldolase
MGYG000000007_01230	680646.RMDY18_13510	0.0	1020.0	COG0771@1|root,COG0771@2|Bacteria,2GJZA@201174|Actinobacteria,1W88G@1268|Micrococcaceae	201174|Actinobacteria	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA)	murD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464	6.3.2.9	ko:K01925	ko00471,ko00550,ko01100,map00471,map00550,map01100	-	R02783	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	iNJ661.Rv2155c	2-Hacid_dh_C,AdoHcyase_NAD,AlaDh_PNT_C,FAD_binding_3,Mur_ligase,Mur_ligase_C,Mur_ligase_M,NAD_binding_7,NAD_binding_8,Pyr_redox,Shikimate_DH,TrkA_N
MGYG000000007_00043	680646.RMDY18_18330	4.34e-178	498.0	COG0600@1|root,COG0600@2|Bacteria,2GKKZ@201174|Actinobacteria,1W8T5@1268|Micrococcaceae	201174|Actinobacteria	P	Binding-protein-dependent transport system inner membrane component	ssuC	-	-	ko:K15554	ko00920,ko02010,map00920,map02010	M00436	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.17.2	-	-	BPD_transp_1,NMT1
MGYG000000007_00152	680646.RMDY18_15160	2.12e-307	840.0	COG2021@1|root,COG2021@2|Bacteria,2GKNJ@201174|Actinobacteria,1W7RT@1268|Micrococcaceae	201174|Actinobacteria	E	Transfers an acetyl group from acetyl-CoA to L- homoserine, forming acetyl-L-homoserine	metXA	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0004414,GO:0005575,GO:0005623,GO:0005886,GO:0006082,GO:0006520,GO:0006555,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008374,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009069,GO:0009086,GO:0009092,GO:0009987,GO:0016020,GO:0016053,GO:0016407,GO:0016413,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0040007,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0044464,GO:0046394,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.3.1.31	ko:K00641	ko00270,ko01100,ko01130,map00270,map01100,map01130	-	R01776	RC00004,RC00041	ko00000,ko00001,ko01000	-	-	-	Abhydrolase_1
MGYG000000007_00479	680646.RMDY18_16090	4.36e-281	770.0	COG0026@1|root,COG0026@2|Bacteria,2GJCU@201174|Actinobacteria,1W7U7@1268|Micrococcaceae	201174|Actinobacteria	F	Catalyzes the ATP-dependent conversion of 5- aminoimidazole ribonucleotide (AIR) and HCO(3)(-) to N5- carboxyaminoimidazole ribonucleotide (N5-CAIR)	purK	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944	6.3.4.18	ko:K01589	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R07404	RC01927	ko00000,ko00001,ko00002,ko01000	-	-	-	2-Hacid_dh_C,AIRC,ATP-grasp
MGYG000000007_01283	680646.RMDY18_07670	1.66e-268	734.0	COG0115@1|root,COG0115@2|Bacteria,2GKJ1@201174|Actinobacteria,1W7I8@1268|Micrococcaceae	201174|Actinobacteria	E	Aminotransferase	ilvE	-	2.6.1.42	ko:K00826	ko00270,ko00280,ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00036,M00119,M00570	R01090,R01214,R02199,R10991	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_4
MGYG000000007_01731	680646.RMDY18_08660	4.42e-126	361.0	COG0740@1|root,COG0740@2|Bacteria,2GK5C@201174|Actinobacteria,1W7XQ@1268|Micrococcaceae	201174|Actinobacteria	OU	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins	clpP1	-	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	CLP_protease
MGYG000000007_01519	680646.RMDY18_06530	5.1e-164	461.0	COG1842@1|root,COG1842@2|Bacteria,2GJGD@201174|Actinobacteria,1W7WU@1268|Micrococcaceae	201174|Actinobacteria	KT	Phage shock protein A, PspA	-	-	-	ko:K03969	-	-	-	-	ko00000	-	-	-	PspA_IM30
MGYG000000007_00046	680646.RMDY18_18290	0.0	938.0	COG2141@1|root,COG2141@2|Bacteria,2GJAN@201174|Actinobacteria,1W8DU@1268|Micrococcaceae	201174|Actinobacteria	C	Luciferase-like monooxygenase	-	-	1.14.14.28	ko:K20938	-	-	-	-	ko00000,ko01000	-	-	-	Bac_luciferase
MGYG000000007_00181	680646.RMDY18_15510	0.0	2353.0	COG1197@1|root,COG1197@2|Bacteria,2GJ42@201174|Actinobacteria,1W8GA@1268|Micrococcaceae	201174|Actinobacteria	L	Couples transcription and DNA repair by recognizing RNA polymerase (RNAP) stalled at DNA lesions. Mediates ATP-dependent release of RNAP and its truncated transcript from the DNA, and recruitment of nucleotide excision repair machinery to the damaged site	mfd	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944	-	ko:K03723	ko03420,map03420	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	CarD_CdnL_TRCF,DEAD,DNA_pol3_delta2,DNA_pol3_gamma3,Helicase_C,TRCF,TetR_N
MGYG000000007_00213	680646.RMDY18_15850	3.71e-260	713.0	28P02@1|root,2ZBWS@2|Bacteria,2IGAI@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000007_00246	680646.RMDY18_03130	9.31e-300	826.0	COG0475@1|root,COG0475@2|Bacteria,2GIRC@201174|Actinobacteria,1WBEF@1268|Micrococcaceae	201174|Actinobacteria	P	Sodium/hydrogen exchanger family	-	-	-	-	-	-	-	-	-	-	-	-	Na_H_Exchanger,Usp
MGYG000000007_00279	1203605.HMPREF1531_00492	3.35e-13	76.3	2E901@1|root,3339G@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000007_00407	680646.RMDY18_05030	1.59e-294	804.0	COG0820@1|root,COG0820@2|Bacteria,2GJ48@201174|Actinobacteria,1W7YH@1268|Micrococcaceae	201174|Actinobacteria	J	Specifically methylates position 2 of adenine 2503 in 23S rRNA and position 2 of adenine 37 in tRNAs	rlmN	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006139,GO:0006364,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016072,GO:0016740,GO:0016741,GO:0022613,GO:0030312,GO:0030488,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044464,GO:0046483,GO:0070475,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140098,GO:0140101,GO:0140102,GO:1901360	2.1.1.192	ko:K06941	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Fer4_14,Radical_SAM
MGYG000000007_00536	680646.RMDY18_13700	3.24e-169	473.0	COG0204@1|root,COG0204@2|Bacteria,2GJ6V@201174|Actinobacteria,1W83Q@1268|Micrococcaceae	201174|Actinobacteria	I	Phosphate acyltransferases	plsC	-	2.3.1.51	ko:K00655	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R02241,R09381	RC00004,RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyltransferase
MGYG000000007_00667	680646.RMDY18_17070	1.13e-223	617.0	COG3087@1|root,COG3087@2|Bacteria,2IEWB@201174|Actinobacteria,1W7RH@1268|Micrococcaceae	201174|Actinobacteria	D	Lytic transglycosylase with a strong preference for naked glycan strands that lack stem peptides	-	-	-	-	-	-	-	-	-	-	-	-	DUF4878
MGYG000000007_00765	680646.RMDY18_08280	0.0	871.0	COG0133@1|root,COG0133@2|Bacteria,2GM7Z@201174|Actinobacteria,1W7TZ@1268|Micrococcaceae	201174|Actinobacteria	E	The beta subunit is responsible for the synthesis of L- tryptophan from indole and L-serine	trpB	GO:0000162,GO:0003674,GO:0003824,GO:0004834,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0016829,GO:0016835,GO:0016836,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0040007,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046219,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.2.1.20	ko:K01696	ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230	M00023	R00674,R02340,R02722	RC00209,RC00210,RC00700,RC00701,RC02868	ko00000,ko00001,ko00002,ko01000	-	-	-	IGPS,PALP,Trp_syntA
