#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000004_00897	1054217.TALC_01183	1.78e-78	244.0	COG1120@1|root,arCOG00199@2157|Archaea,2XTTV@28890|Euryarchaeota,242IA@183967|Thermoplasmata	28890|Euryarchaeota	E	ATPases associated with a variety of cellular activities	btuD	-	3.6.3.34	ko:K02013	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.14	-	-	ABC_tran
MGYG000000004_00930	180332.JTGN01000011_gene472	2.59e-180	519.0	COG1797@1|root,COG1797@2|Bacteria,1TNY2@1239|Firmicutes,247PU@186801|Clostridia	186801|Clostridia	H	Catalyzes the ATP-dependent amidation of the two carboxylate groups at positions a and c of cobyrinate, using either L-glutamine or ammonia as the nitrogen source	cbiA	-	6.3.5.11,6.3.5.9	ko:K02224	ko00860,ko01100,ko01120,map00860,map01100,map01120	-	R05224,R05815	RC00010,RC01301	ko00000,ko00001,ko01000	-	-	-	AAA_26,CbiA,Cons_hypoth95,DBI_PRT,DUF1611,GATase_3,TP_methylase,zf-like
MGYG000000004_00962	1391647.AVSV01000003_gene1525	3.99e-24	109.0	COG1994@1|root,COG1994@2|Bacteria,1V3Y3@1239|Firmicutes,24C6G@186801|Clostridia,36GN3@31979|Clostridiaceae	186801|Clostridia	S	Peptidase M50	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M50,Peptidase_M50B
MGYG000000004_00995	1054217.TALC_01257	5.17e-28	109.0	COG2061@1|root,arCOG04396@2157|Archaea	2157|Archaea	E	allosteric regulator of homoserine dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	ACT
MGYG000000004_01028	351160.RCIX2327	1.11e-59	201.0	COG1236@1|root,arCOG00545@2157|Archaea,2XT2R@28890|Euryarchaeota	28890|Euryarchaeota	J	exonuclease of the beta-lactamase fold involved in RNA processing	-	-	-	ko:K07577	-	-	-	-	ko00000	-	-	-	RMMBL
MGYG000000004_01060	1236689.MMALV_14220	3.79e-57	182.0	COG0185@1|root,arCOG04099@2157|Archaea,2XWI9@28890|Euryarchaeota,3F2NY@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA	rps19p	GO:0000028,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006996,GO:0008150,GO:0009987,GO:0015935,GO:0016043,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0042254,GO:0042255,GO:0042274,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071826,GO:0071840,GO:1990904	-	ko:K02965	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S19
MGYG000000004_01093	1054217.TALC_00351	3.19e-284	789.0	COG0365@1|root,arCOG04201@2157|Archaea,2XSTQ@28890|Euryarchaeota,241J2@183967|Thermoplasmata	183967|Thermoplasmata	I	AMP-binding enzyme C-terminal domain	-	-	6.2.1.1	ko:K01895	ko00010,ko00620,ko00640,ko00680,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00620,map00640,map00680,map00720,map01100,map01110,map01120,map01130,map01200	M00357	R00235,R00236,R00316,R00926,R01354	RC00004,RC00012,RC00043,RC00070,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	AMP-binding,AMP-binding_C
MGYG000000004_01126	1054217.TALC_00695	3.16e-45	157.0	COG1321@1|root,arCOG02099@2157|Archaea,2XSWC@28890|Euryarchaeota	28890|Euryarchaeota	K	Mn-dependent transcriptional regulator	sirR	-	-	ko:K03709	-	-	-	-	ko00000,ko03000	-	-	-	Fe_dep_repr_C,Fe_dep_repress,FeoA
MGYG000000004_01159	1094980.Mpsy_1679	1.24e-46	152.0	arCOG06710@1|root,arCOG06710@2157|Archaea,2Y4CG@28890|Euryarchaeota,2NB25@224756|Methanomicrobia	224756|Methanomicrobia	H	Dimethylamine methyltransferase (Dimeth_PyL)	-	-	2.1.1.249	ko:K16178	ko00680,ko01120,ko01200,map00680,map01120,map01200	M00563	R09999,R10015	RC00035,RC00556,RC01144,RC02986	ko00000,ko00001,ko00002,ko01000	-	-	-	Dimeth_Pyl
MGYG000000004_01191	1487921.DP68_07630	2.03e-51	166.0	COG5015@1|root,COG5015@2|Bacteria,1V43Y@1239|Firmicutes,24HQB@186801|Clostridia,36K8G@31979|Clostridiaceae	186801|Clostridia	S	Pyridoxamine 5'-phosphate	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3,Putative_PNPOx
MGYG000000004_01223	330779.Saci_1125	5.09e-30	114.0	COG1225@1|root,arCOG00310@2157|Archaea,2XQPI@28889|Crenarchaeota	28889|Crenarchaeota	O	PFAM alkyl hydroperoxide reductase Thiol specific antioxidant Mal allergen	bcp	-	1.11.1.15	ko:K03564	-	-	-	-	ko00000,ko01000	-	-	-	AhpC-TSA
MGYG000000004_01256	521674.Plim_2105	1.26e-24	105.0	2D62R@1|root,32TKD@2|Bacteria	2|Bacteria	S	TIR domain	-	-	-	-	-	-	-	-	-	-	-	-	RNA_pol_A_CTD,TIR_2
MGYG000000004_01288	457396.CSBG_03337	8.46e-62	205.0	COG1715@1|root,COG1715@2|Bacteria,1V1TA@1239|Firmicutes,24ARK@186801|Clostridia,36G2U@31979|Clostridiaceae	186801|Clostridia	V	Mrr N-terminal domain	-	-	-	ko:K07448	-	-	-	-	ko00000,ko02048	-	-	-	Mrr_N,Mrr_cat
MGYG000000004_01353	1054217.TALC_01354	1.11e-34	123.0	COG1308@1|root,arCOG04061@2157|Archaea,2XXYV@28890|Euryarchaeota,241VM@183967|Thermoplasmata	183967|Thermoplasmata	J	Contacts the emerging nascent chain on the ribosome	nac	-	-	ko:K03626	-	-	-	-	ko00000	-	-	-	NAC
MGYG000000004_01387	243232.MJ_0810	8.39e-56	183.0	COG2078@1|root,arCOG01336@2157|Archaea,2XUAP@28890|Euryarchaeota,23QUW@183939|Methanococci	183939|Methanococci	S	PFAM AMMECR1 domain protein	-	-	-	ko:K09141	-	-	-	-	ko00000	-	-	-	AMMECR1
MGYG000000004_01421	411490.ANACAC_00387	1.36e-117	347.0	COG2035@1|root,COG2035@2|Bacteria,1UYD5@1239|Firmicutes,24B08@186801|Clostridia	186801|Clostridia	S	Psort location CytoplasmicMembrane, score	-	-	-	ko:K08974	-	-	-	-	ko00000	-	-	-	DUF368
MGYG000000004_01453	439481.Aboo_0733	8.11e-43	152.0	COG0367@1|root,arCOG00071@2157|Archaea,2XSYP@28890|Euryarchaeota,3F3FU@33867|unclassified Euryarchaeota	28890|Euryarchaeota	E	Asparagine synthase	asnB	-	6.3.5.4	ko:K01953	ko00250,ko01100,ko01110,map00250,map01100,map01110	-	R00578	RC00010	ko00000,ko00001,ko01000,ko01002	-	-	-	Asn_synthase,GATase_6,GATase_7,RelB
MGYG000000004_01485	1236689.MMALV_01560	2.05e-21	85.9	COG1758@1|root,arCOG01268@2157|Archaea,2XZSW@28890|Euryarchaeota,3F2TZ@33867|unclassified Euryarchaeota	28890|Euryarchaeota	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoK	-	2.7.7.6	ko:K03055	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00184	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021	-	-	-	RNA_pol_Rpb6
MGYG000000004_01581	1054217.TALC_00533	5.52e-48	172.0	COG3635@1|root,arCOG01696@2157|Archaea,2XTE8@28890|Euryarchaeota,241WY@183967|Thermoplasmata	183967|Thermoplasmata	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate	apgM	-	5.4.2.12	ko:K15635	ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003	R01518	RC00536	ko00000,ko00001,ko00002,ko01000	-	-	-	Metalloenzyme,PhosphMutase
MGYG000000004_01645	439481.Aboo_0956	3.7e-58	189.0	COG0164@1|root,arCOG04121@2157|Archaea,2XWYC@28890|Euryarchaeota,3F2N8@33867|unclassified Euryarchaeota	28890|Euryarchaeota	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhB	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004523,GO:0004540,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006271,GO:0006273,GO:0006281,GO:0006298,GO:0006401,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0019439,GO:0022616,GO:0032299,GO:0032991,GO:0033554,GO:0033567,GO:0034641,GO:0034645,GO:0034655,GO:0043137,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140098,GO:1901360,GO:1901361,GO:1901575,GO:1901576	3.1.26.4	ko:K03470	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	RNase_HII
MGYG000000004_01678	439481.Aboo_0295	1.42e-40	138.0	COG2098@1|root,arCOG04705@2157|Archaea,2XY43@28890|Euryarchaeota,3F2SX@33867|unclassified Euryarchaeota	28890|Euryarchaeota	S	Catalyzes the conversion of 7,8-dihydroneopterin (H2Neo) to 6-hydroxymethyl-7,8-dihydropterin (6-HMD)	mptD	-	4.1.2.25	ko:K09739	ko00790,map00790	-	R03504	RC00721,RC00943	ko00000,ko00001,ko01000	-	-	-	DHNA
MGYG000000004_01710	1163671.JAGI01000002_gene2247	1.34e-108	328.0	COG3261@1|root,COG3261@2|Bacteria,1VZGX@1239|Firmicutes,248UJ@186801|Clostridia,36E5K@31979|Clostridiaceae	186801|Clostridia	C	Belongs to the complex I 49 kDa subunit family	-	-	1.6.5.3	ko:K00333,ko:K14090	ko00190,ko01100,map00190,map01100	M00144	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1	-	-	Complex1_49kDa,NiFeSe_Hases
MGYG000000004_01742	647113.Metok_0449	8.04e-15	71.6	COG1872@1|root,arCOG04058@2157|Archaea,2XZV9@28890|Euryarchaeota,23RA3@183939|Methanococci	183939|Methanococci	S	Belongs to the UPF0235 family	-	-	-	ko:K09131	-	-	-	-	ko00000	-	-	-	DUF167
MGYG000000004_00380	1236689.MMALV_05600	1.2e-83	255.0	COG1709@1|root,arCOG04060@2157|Archaea,2XT58@28890|Euryarchaeota,3F2M5@33867|unclassified Euryarchaeota	28890|Euryarchaeota	K	Helix-turn-helix XRE-family like proteins	-	-	-	ko:K07731	-	-	-	-	ko00000,ko03000	-	-	-	HTH_19,HTH_3,HTH_31
MGYG000000004_00281	574087.Acear_0863	9.79e-79	248.0	COG0573@1|root,COG0573@2|Bacteria,1TSPP@1239|Firmicutes,249KQ@186801|Clostridia,3WAH0@53433|Halanaerobiales	186801|Clostridia	P	probably responsible for the translocation of the substrate across the membrane	pstC	-	-	ko:K02037	ko02010,map02010	M00222	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.7	-	-	BPD_transp_1
MGYG000000004_00024	529709.PYCH_01680	4.33e-33	123.0	COG3620@1|root,arCOG00608@2157|Archaea,2XTDG@28890|Euryarchaeota,242XH@183968|Thermococci	183968|Thermococci	K	Helix-turn-helix domain	-	-	-	-	-	-	-	-	-	-	-	-	CBS,HTH_3
MGYG000000004_00058	439481.Aboo_0935	9.68e-54	196.0	COG0668@1|root,arCOG01568@2157|Archaea,2XUW2@28890|Euryarchaeota,3F2R0@33867|unclassified Euryarchaeota	28890|Euryarchaeota	M	Mechanosensitive ion channel	-	-	-	ko:K03442,ko:K05802,ko:K16052	-	-	-	-	ko00000,ko02000	1.A.23.1.1,1.A.23.2,1.A.23.4	-	-	MS_channel
MGYG000000004_00156	1236689.MMALV_03610	1.11e-16	80.5	arCOG14861@1|root,arCOG14861@2157|Archaea,2Y3GV@28890|Euryarchaeota	28890|Euryarchaeota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_00221	579137.Metvu_1544	6.29e-32	114.0	COG2139@1|root,arCOG04129@2157|Archaea,2XXZB@28890|Euryarchaeota,23R0X@183939|Methanococci	183939|Methanococci	J	Belongs to the eukaryotic ribosomal protein eL21 family	rpl21e	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02889	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L21e
MGYG000000004_00253	1054217.TALC_00421	5.26e-45	155.0	COG0491@1|root,arCOG00504@2157|Archaea	2157|Archaea	S	COG0491 Zn-dependent hydrolases, including glyoxylases	fprA	-	3.1.2.6	ko:K01069	ko00620,map00620	-	R01736	RC00004,RC00137	ko00000,ko00001,ko01000	-	-	-	Lactamase_B
MGYG000000004_00318	673860.AciM339_1239	2.6e-39	134.0	COG1990@1|root,arCOG04228@2157|Archaea,2XYRE@28890|Euryarchaeota,3F2T0@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Peptidyl-tRNA hydrolase PTH2	pth	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	3.1.1.29	ko:K04794	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	PTH2
MGYG000000004_00386	1120944.JONS01000008_gene568	3.62e-49	167.0	2DBXF@1|root,2ZBPB@2|Bacteria,2IHYA@201174|Actinobacteria,4D5CN@85005|Actinomycetales	201174|Actinobacteria	S	CRISPR system CASCADE complex protein CasD	casD	-	-	ko:K19125	-	-	-	-	ko00000,ko02048	-	-	-	Cas_Cas5d
MGYG000000004_00418	1227349.C170_14295	8.63e-12	68.9	2BQGZ@1|root,32JCH@2|Bacteria,1U1H3@1239|Firmicutes,4IAZB@91061|Bacilli,273EU@186822|Paenibacillaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_00450	1236689.MMALV_14810	2.7e-52	172.0	COG0794@1|root,arCOG00068@2157|Archaea,2XX86@28890|Euryarchaeota,3F2MP@33867|unclassified Euryarchaeota	28890|Euryarchaeota	M	SIS domain	-	-	5.3.1.27	ko:K08094	ko00030,ko00680,ko01100,ko01120,ko01200,ko01230,map00030,map00680,map01100,map01120,map01200,map01230	M00345,M00580	R05339,R09780	RC00377	ko00000,ko00001,ko00002,ko01000	-	-	-	SIS
MGYG000000004_00484	269797.Mbar_A1792	1.48e-40	147.0	COG1587@1|root,arCOG02048@2157|Archaea,2XTA1@28890|Euryarchaeota,2NBJR@224756|Methanomicrobia	224756|Methanomicrobia	H	Uroporphyrinogen-III synthase HemD	hemD	-	4.2.1.75	ko:K01719	ko00860,ko01100,ko01110,ko01120,map00860,map01100,map01110,map01120	M00121	R03165	RC01861	ko00000,ko00001,ko00002,ko01000	-	-	-	HEM4
MGYG000000004_00518	1301098.PKB_5481	4.51e-124	382.0	COG0659@1|root,COG0659@2|Bacteria,1MWDF@1224|Proteobacteria,1SYC8@1236|Gammaproteobacteria	1236|Gammaproteobacteria	P	COG0659 Sulfate permease and related transporters (MFS superfamily)	-	-	-	-	-	-	-	-	-	-	-	-	STAS,Sulfate_transp
MGYG000000004_00551	1094980.Mpsy_2148	1.78e-79	243.0	COG2000@1|root,arCOG00295@2157|Archaea,2XUQ6@28890|Euryarchaeota,2NA2V@224756|Methanomicrobia	224756|Methanomicrobia	C	PFAM Fe-S cluster domain protein	-	-	-	ko:K06939	-	-	-	-	ko00000	-	-	-	FeS
MGYG000000004_00584	351160.RCIX620	1.14e-46	165.0	COG1829@1|root,arCOG04263@2157|Archaea,2XST6@28890|Euryarchaeota,2N9J3@224756|Methanomicrobia	224756|Methanomicrobia	S	PFAM GHMP kinase	-	-	2.7.1.169	ko:K06982	ko00770,ko01100,map00770,map01100	-	R09378	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	iAF692.Mbar_A3255	GHMP_kinases_C,GHMP_kinases_N
MGYG000000004_00616	509191.AEDB02000075_gene2840	7.99e-09	67.0	COG2333@1|root,COG2333@2|Bacteria,1VN7F@1239|Firmicutes,24W3V@186801|Clostridia	186801|Clostridia	S	competence protein COMEC	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B
MGYG000000004_00680	1041930.Mtc_0900	2.8e-115	341.0	COG1951@1|root,arCOG04407@2157|Archaea,2XUQI@28890|Euryarchaeota,2N9FT@224756|Methanomicrobia	224756|Methanomicrobia	C	Fe-S type, tartrate fumarate subfamily, alpha	fumA	-	4.2.1.2	ko:K01677	ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00173,M00374,M00620	R01082	RC00443	ko00000,ko00001,ko00002,ko01000	-	-	-	Fumerase
MGYG000000004_00712	1236689.MMALV_01920	5.54e-120	354.0	COG1571@1|root,arCOG01116@2157|Archaea,2XTUY@28890|Euryarchaeota	28890|Euryarchaeota	S	methanogenesis marker protein 11	-	-	-	-	-	-	-	-	-	-	-	-	DUF1743
MGYG000000004_00744	1054217.TALC_01407	7.95e-215	614.0	COG0028@1|root,arCOG01998@2157|Archaea,2XT5F@28890|Euryarchaeota,24201@183967|Thermoplasmata	183967|Thermoplasmata	E	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	-	-	2.2.1.6	ko:K01652	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N
MGYG000000004_00776	665956.HMPREF1032_01616	4.08e-244	678.0	COG0519@1|root,COG0519@2|Bacteria,1TPG8@1239|Firmicutes,2487F@186801|Clostridia,3WH42@541000|Ruminococcaceae	186801|Clostridia	F	GMP synthase C terminal domain	-	-	6.3.5.2	ko:K01951	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase,GMP_synt_C,NAD_synthase
MGYG000000004_00809	673860.AciM339_1412	1.1e-40	141.0	COG1386@1|root,arCOG02613@2157|Archaea,2XZ7Q@28890|Euryarchaeota,3F2S6@33867|unclassified Euryarchaeota	28890|Euryarchaeota	K	TIGRFAM segregation and condensation protein B	scpB	-	-	ko:K06024	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpB
MGYG000000004_00875	439481.Aboo_0758	1.91e-102	313.0	COG3199@1|root,arCOG01350@2157|Archaea,2XUIQ@28890|Euryarchaeota,3F37Z@33867|unclassified Euryarchaeota	28890|Euryarchaeota	S	Diacylglycerol kinase catalytic domain	-	-	2.7.1.23	ko:K00858	ko00760,ko01100,map00760,map01100	-	R00104	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	NAD_kinase
MGYG000000004_00908	994573.T472_0207905	9.34e-10	61.6	COG0716@1|root,COG0716@2|Bacteria,1VND7@1239|Firmicutes	1239|Firmicutes	C	Flavodoxin domain	-	-	-	-	-	-	-	-	-	-	-	-	Flavodoxin_1,Flavodoxin_5
MGYG000000004_00941	243232.MJ_1012	1.22e-110	325.0	COG1117@1|root,arCOG00231@2157|Archaea,2XTJK@28890|Euryarchaeota,23QAI@183939|Methanococci	183939|Methanococci	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system	pstB	-	3.6.3.27	ko:K02036	ko02010,map02010	M00222	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.7	-	-	ABC_tran
MGYG000000004_00974	868131.MSWAN_0552	1.34e-44	160.0	COG1091@1|root,arCOG01367@2157|Archaea,2XVV7@28890|Euryarchaeota,23PC7@183925|Methanobacteria	183925|Methanobacteria	M	Male sterility protein	-	-	1.1.1.133	ko:K00067	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R02777	RC00182	ko00000,ko00001,ko00002,ko01000	-	-	-	RmlD_sub_bind
MGYG000000004_01007	387631.Asulf_01223	8.78e-24	100.0	COG1814@1|root,arCOG01091@2157|Archaea,2XVWH@28890|Euryarchaeota,2467J@183980|Archaeoglobi	183980|Archaeoglobi	S	VIT family	-	-	-	-	-	-	-	-	-	-	-	-	VIT1
MGYG000000004_01039	1054217.TALC_01309	8.01e-53	182.0	COG0130@1|root,COG1102@1|root,arCOG00987@2157|Archaea,arCOG01037@2157|Archaea,2XTUE@28890|Euryarchaeota,241NC@183967|Thermoplasmata	183967|Thermoplasmata	J	Could be responsible for synthesis of pseudouridine from uracil-55 in the psi GC loop of transfer RNAs	truB	-	5.4.99.25	ko:K03177,ko:K11131	ko03008,map03008	M00425	-	-	ko00000,ko00001,ko00002,ko01000,ko03009,ko03016,ko03032	-	-	-	Cytidylate_kin2,DKCLD,PUA,TruB_C_2,TruB_N
MGYG000000004_01071	1120746.CCNL01000004_gene90	0.0	1135.0	COG0209@1|root,COG0209@2|Bacteria,2NNVF@2323|unclassified Bacteria	2|Bacteria	F	Catalyzes the reduction of ribonucleotides to deoxyribonucleotides. May function to provide a pool of deoxyribonucleotide precursors for DNA repair during oxygen limitation and or for immediate growth after restoration of oxygen	nrdZ	-	1.17.4.1	ko:K00525	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	ATP-cone,HTH_26,HTH_3,Intein_splicing,LAGLIDADG_3,Ribonuc_red_2_N,Ribonuc_red_lgC,Ribonuc_red_lgN,TSCPD
MGYG000000004_01105	1280685.AUKC01000049_gene1316	1.25e-76	248.0	COG1055@1|root,COG1055@2|Bacteria,1TQCH@1239|Firmicutes,25CD7@186801|Clostridia,4BWVK@830|Butyrivibrio	186801|Clostridia	P	Citrate transporter	-	-	-	-	-	-	-	-	-	-	-	-	CitMHS
MGYG000000004_01138	646529.Desaci_0413	2.33e-301	837.0	COG4231@1|root,COG4231@2|Bacteria,1TNY3@1239|Firmicutes,24AKB@186801|Clostridia,260D3@186807|Peptococcaceae	186801|Clostridia	C	Catalyzes the ferredoxin-dependent oxidative decarboxylation of arylpyruvates	-	-	1.2.7.8	ko:K00179	-	-	-	-	br01601,ko00000,ko01000	-	-	-	Fer4,POR_N,TPP_enzyme_C
MGYG000000004_01170	1151292.QEW_2506	3.88e-124	362.0	COG1131@1|root,COG1131@2|Bacteria,1TPZR@1239|Firmicutes,247NW@186801|Clostridia,25RC6@186804|Peptostreptococcaceae	186801|Clostridia	V	ABC transporter, ATP-binding protein	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
MGYG000000004_01202	1280668.ATVT01000007_gene1145	2.52e-19	82.8	COG1366@1|root,COG1366@2|Bacteria,1U5KA@1239|Firmicutes,24V2I@186801|Clostridia,4BZWD@830|Butyrivibrio	186801|Clostridia	T	STAS domain	-	-	-	-	-	-	-	-	-	-	-	-	APH,STAS,STAS_2
MGYG000000004_01234	868131.MSWAN_2418	3.89e-49	175.0	COG0533@1|root,arCOG01183@2157|Archaea,arCOG01185@2157|Archaea,2XT07@28890|Euryarchaeota,23NPI@183925|Methanobacteria	183925|Methanobacteria	LT	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. Is a component of the KEOPS complex that is probably involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37. The Kae1 domain likely plays a direct catalytic role in this reaction. The Bud32 domain probably displays kinase activity that regulates Kae1 function	-	-	2.3.1.234,2.7.11.1	ko:K15904	-	-	R10648	RC00070,RC00416	ko00000,ko01000,ko01001,ko03016	-	-	-	Kdo,Peptidase_M22,Pkinase,RIO1
MGYG000000004_01300	1054217.TALC_01188	9.68e-113	334.0	COG1131@1|root,arCOG00196@2157|Archaea,2Y7M5@28890|Euryarchaeota,242I9@183967|Thermoplasmata	28890|Euryarchaeota	V	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	-	ko:K01990,ko:K09695	ko02010,map02010	M00252,M00254	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1,3.A.1.102	-	-	ABC_tran,DUF4162
MGYG000000004_01364	936574.HMPREF1508_0651	4.97e-234	650.0	COG1373@1|root,COG1373@2|Bacteria,1TP7X@1239|Firmicutes,247ZX@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	ko:K07133	-	-	-	-	ko00000	-	-	-	AAA_14,DUF4143
MGYG000000004_01432	399550.Smar_0766	1.02e-50	165.0	COG2193@1|root,arCOG01094@2157|Archaea	2157|Archaea	P	Ferritin-like domain	-	-	1.16.3.1	ko:K03594	ko00860,map00860	-	R00078	RC02758	ko00000,ko00001,ko01000	-	-	-	Ferritin
MGYG000000004_01464	1140002.I570_01253	3.33e-34	124.0	COG0454@1|root,COG0456@2|Bacteria,1TVMD@1239|Firmicutes,4IA4R@91061|Bacilli,4B53Q@81852|Enterococcaceae	91061|Bacilli	K	acetyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_10,Acetyltransf_9
MGYG000000004_01496	386456.JQKN01000001_gene2060	7.42e-151	431.0	COG0214@1|root,arCOG04075@2157|Archaea,2XSYK@28890|Euryarchaeota,23NMH@183925|Methanobacteria	183925|Methanobacteria	H	Catalyzes the formation of pyridoxal 5'-phosphate from ribose 5-phosphate (RBP), glyceraldehyde 3-phosphate (G3P) and ammonia. The ammonia is provided by the PdxT subunit. Can also use ribulose 5-phosphate and dihydroxyacetone phosphate as substrates, resulting from enzyme-catalyzed isomerization of RBP and G3P, respectively	pdxS	-	4.3.3.6	ko:K06215	ko00750,map00750	-	R07456	RC00010,RC01783,RC03043	ko00000,ko00001,ko01000	-	-	-	SOR_SNZ
