#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000006_00976	1236689.MMALV_02060	9e-135	406.0	COG1007@1|root,arCOG01540@2157|Archaea	2157|Archaea	C	NADH ubiquinone oxidoreductase subunit 2 (Chain N)	nuoN	-	1.5.98.3,1.6.5.3	ko:K00343,ko:K22169	ko00190,ko01100,map00190,map01100	M00144	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1,3.D.9.1	-	iAF692.Mbar_A3401	Proton_antipo_M,Proton_antipo_N
MGYG000000006_01008	1236689.MMALV_15030	8.4e-134	400.0	COG0527@1|root,arCOG00861@2157|Archaea,2XTJ0@28890|Euryarchaeota	28890|Euryarchaeota	E	Belongs to the aspartokinase family	lysC	GO:0003674,GO:0003824,GO:0004072,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006553,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009089,GO:0009987,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016774,GO:0019202,GO:0019752,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046451,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.7.2.4	ko:K00928	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230	M00016,M00017,M00018,M00033,M00525,M00526,M00527	R00480	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase,ACT,ACT_7
MGYG000000006_01072	1236689.MMALV_08990	5.93e-55	185.0	COG1533@1|root,arCOG01290@2157|Archaea,2XY2A@28890|Euryarchaeota,3F2Q3@33867|unclassified Euryarchaeota	28890|Euryarchaeota	L	Elongator protein 3, MiaB family, Radical SAM	-	-	-	-	-	-	-	-	-	-	-	-	Radical_SAM
MGYG000000006_01106	521011.Mpal_2748	1.99e-12	65.1	arCOG03597@1|root,arCOG03597@2157|Archaea,2Y07Y@28890|Euryarchaeota,2NBAH@224756|Methanomicrobia	224756|Methanomicrobia	S	Protein of unknown function (DUF2769)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2769
MGYG000000006_01138	1265505.ATUG01000001_gene3027	3.77e-23	94.0	COG1908@1|root,COG1908@2|Bacteria,1MZ7V@1224|Proteobacteria,42UHS@68525|delta/epsilon subdivisions,2WQMX@28221|Deltaproteobacteria,2MNI6@213118|Desulfobacterales	28221|Deltaproteobacteria	C	Methyl-viologen-reducing hydrogenase, delta subunit	-	-	-	-	-	-	-	-	-	-	-	-	FlpD
MGYG000000006_01170	1236689.MMALV_09880	7.13e-212	603.0	COG0466@1|root,arCOG02162@2157|Archaea,2XVMC@28890|Euryarchaeota,3F2HJ@33867|unclassified Euryarchaeota	28890|Euryarchaeota	O	AAA domain	-	-	3.4.21.53	ko:K01338	ko04112,map04112	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	AAA_32,Mg_chelatase,Sigma54_activat
MGYG000000006_01266	479437.Elen_1706	3.22e-26	97.8	COG1146@1|root,COG1146@2|Bacteria,2GVRQ@201174|Actinobacteria,4CWGY@84998|Coriobacteriia	84998|Coriobacteriia	C	4Fe-4S dicluster domain	-	-	1.2.7.3	ko:K00176	ko00020,ko00720,ko01100,ko01120,ko01200,map00020,map00720,map01100,map01120,map01200	M00009,M00011,M00173,M00620	R01197	RC00004,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Fer4
MGYG000000006_01300	673860.AciM339_0832	6.53e-22	95.1	COG0517@1|root,arCOG00606@2157|Archaea,2XX11@28890|Euryarchaeota,3F333@33867|unclassified Euryarchaeota	28890|Euryarchaeota	S	Domain in cystathionine beta-synthase and other proteins.	cbs6	-	-	-	-	-	-	-	-	-	-	-	CBS
MGYG000000006_01335	1236689.MMALV_12200	6.82e-114	347.0	arCOG03306@1|root,arCOG03306@2157|Archaea	2157|Archaea	-	-	-	-	-	ko:K02016	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	Peripla_BP_2
MGYG000000006_01468	1304866.K413DRAFT_4453	8.27e-163	456.0	COG4422@1|root,COG4422@2|Bacteria,1TPP1@1239|Firmicutes,248RZ@186801|Clostridia,36H59@31979|Clostridiaceae	186801|Clostridia	S	Protein of unknown function (DUF5131)	-	-	-	-	-	-	-	-	-	-	-	-	DUF5131
MGYG000000006_01533	192952.MM_2323	2.94e-13	67.8	arCOG01556@1|root,arCOG01556@2157|Archaea,2Y8IW@28890|Euryarchaeota,2NBPU@224756|Methanomicrobia	224756|Methanomicrobia	C	Respiratory-chain NADH dehydrogenase, 30 Kd subunit	-	-	-	ko:K14089	-	-	-	-	ko00000	-	-	iAF692.Mbar_A0149	Complex1_30kDa
MGYG000000006_00468	439481.Aboo_0942	7.36e-248	700.0	COG0532@1|root,arCOG01560@2157|Archaea,2XU09@28890|Euryarchaeota,3F2FJ@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Function in general translation initiation by promoting the binding of the formylmethionine-tRNA to ribosomes. Seems to function along with eIF-2	infB	-	-	ko:K03243	ko03013,map03013	-	-	-	ko00000,ko00001,ko03012	-	-	-	GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D4,IF-2,Intein_splicing,LAGLIDADG_3,LAGLIDADG_WhiA
MGYG000000006_00002	1089549.AZUQ01000001_gene2666	2.27e-11	67.0	COG3247@1|root,COG3247@2|Bacteria,2HZ0C@201174|Actinobacteria,4EYUU@85014|Glycomycetales	201174|Actinobacteria	S	Short repeat of unknown function (DUF308)	-	-	-	-	-	-	-	-	-	-	-	-	DUF308
MGYG000000006_00034	1236689.MMALV_10080	2.9e-22	99.0	COG1309@1|root,arCOG02648@2157|Archaea	1236689.MMALV_10080|-	K	COG1309 Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
MGYG000000006_00067	555088.DealDRAFT_1426	7.41e-38	135.0	COG0655@1|root,COG0655@2|Bacteria,1V26K@1239|Firmicutes,24IAS@186801|Clostridia	186801|Clostridia	S	PFAM NADPH-dependent FMN reductase	-	-	-	-	-	-	-	-	-	-	-	-	FMN_red
MGYG000000006_00102	673860.AciM339_0979	0.0	1012.0	COG0480@1|root,arCOG01559@2157|Archaea,2XUMQ@28890|Euryarchaeota,3F2GN@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	fusA	-	-	ko:K03234	ko04152,ko04921,map04152,map04921	-	-	-	ko00000,ko00001,ko03012,ko04147	-	-	-	EFG_C,EFG_II,EFG_IV,GTP_EFTU,GTP_EFTU_D2
MGYG000000006_00168	1236689.MMALV_03580	6.17e-08	51.6	arCOG02449@1|root,arCOG02449@2157|Archaea	2157|Archaea	-	-	-	-	1.8.4.10,1.8.4.8	ko:K00390	ko00920,ko01100,ko01120,map00920,map01100,map01120	M00176	R02021	RC00007,RC02862	ko00000,ko00001,ko00002,ko01000	-	-	-	Fer4,Fer4_10,Fer4_4,Flavodoxin_1,Flavodoxin_3,PAPS_reduct,PUA
MGYG000000006_00200	1007096.BAGW01000020_gene528	1.64e-119	347.0	COG1028@1|root,COG1028@2|Bacteria,1TPIK@1239|Firmicutes,25073@186801|Clostridia,2N8YX@216572|Oscillospiraceae	186801|Clostridia	IQ	Enoyl-(Acyl carrier protein) reductase	baiA	-	1.1.1.100,1.1.1.159	ko:K00059,ko:K00076	ko00061,ko00121,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00121,map00333,map00780,map01040,map01100,map01130,map01212	M00083,M00572	R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671	RC00029,RC00117	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	adh_short,adh_short_C2
MGYG000000006_00265	445972.ANACOL_01345	2.56e-168	489.0	COG0457@1|root,COG4859@1|root,COG0457@2|Bacteria,COG4859@2|Bacteria,1TT4Q@1239|Firmicutes,24847@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	DUF2185,DUF4253,DUF4259,DUF4261,DUF4375,Imm68,SUFU,SUKH_6,TPR_2
MGYG000000006_00299	1054217.TALC_01292	2.4e-48	163.0	COG3273@1|root,arCOG01963@2157|Archaea,2XSXK@28890|Euryarchaeota	28890|Euryarchaeota	P	TrkA-C domain protein	pchB	-	-	-	-	-	-	-	-	-	-	-	PhoU,TrkA_C
MGYG000000006_00332	1054217.TALC_00020	9.2e-104	314.0	COG1395@1|root,arCOG04152@2157|Archaea,2XTMG@28890|Euryarchaeota,241RI@183967|Thermoplasmata	183967|Thermoplasmata	K	DNA-binding transcription factor activity	-	-	-	ko:K07728	-	-	-	-	ko00000,ko03000	-	-	-	HTH_3
MGYG000000006_00365	192952.MM_0308	8.72e-45	159.0	COG1587@1|root,arCOG02048@2157|Archaea,2XTA1@28890|Euryarchaeota,2NBJR@224756|Methanomicrobia	224756|Methanomicrobia	H	Uroporphyrinogen-III synthase HemD	hemD	-	4.2.1.75	ko:K01719	ko00860,ko01100,ko01110,ko01120,map00860,map01100,map01110,map01120	M00121	R03165	RC01861	ko00000,ko00001,ko00002,ko01000	-	-	-	HEM4
MGYG000000006_00399	269797.Mbar_A2518	1.04e-125	387.0	arCOG02806@1|root,arCOG02806@2157|Archaea,2XVAW@28890|Euryarchaeota,2NA80@224756|Methanomicrobia	224756|Methanomicrobia	P	STAS domain	-	-	-	-	-	-	-	-	-	-	-	-	STAS,Sulfate_transp
MGYG000000006_00432	1094980.Mpsy_2146	3.67e-113	332.0	COG1136@1|root,arCOG03228@2157|Archaea,2XVM5@28890|Euryarchaeota,2N9ID@224756|Methanomicrobia	224756|Methanomicrobia	E	PFAM ABC transporter related	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran
MGYG000000006_00465	1236689.MMALV_01360	2.84e-20	87.4	COG1658@1|root,arCOG01486@2157|Archaea,2Y18J@28890|Euryarchaeota,3F2UV@33867|unclassified Euryarchaeota	28890|Euryarchaeota	L	TOPRIM	-	-	-	-	-	-	-	-	-	-	-	-	Toprim
MGYG000000006_00497	903814.ELI_4493	6.92e-85	253.0	COG1881@1|root,COG1881@2|Bacteria,1V37M@1239|Firmicutes,24HH0@186801|Clostridia	186801|Clostridia	EGP	TIGRFAM Raf kinase inhibitor-like protein, YbhB YbcL family	-	-	-	ko:K06910	-	-	-	-	ko00000	-	-	-	PBP
MGYG000000006_00529	673860.AciM339_0113	7.49e-94	286.0	COG0281@1|root,arCOG01331@2157|Archaea,2XTRZ@28890|Euryarchaeota,3F36G@33867|unclassified Euryarchaeota	28890|Euryarchaeota	O	Peptidase family M48	htpX	-	-	ko:K03799	-	M00743	-	-	ko00000,ko00002,ko01000,ko01002	-	-	-	Peptidase_M48
MGYG000000006_00561	1120998.AUFC01000015_gene1634	7.38e-42	155.0	COG3613@1|root,COG3613@2|Bacteria,1VKAC@1239|Firmicutes,24STX@186801|Clostridia	186801|Clostridia	F	nucleoside 2-deoxyribosyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	DUF4062,Nuc_deoxyrib_tr
MGYG000000006_00593	436308.Nmar_1583	6.82e-74	238.0	COG1270@1|root,arCOG04274@2157|Archaea,41S6I@651137|Thaumarchaeota	651137|Thaumarchaeota	H	Converts cobyric acid to cobinamide by the addition of aminopropanol on the F carboxylic group	cobD	-	6.3.1.10	ko:K02227	ko00860,ko01100,map00860,map01100	M00122	R06529,R07302	RC00090,RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	CobD_Cbib
MGYG000000006_00625	1151117.AJLF01000001_gene751	1.54e-15	76.6	COG1522@1|root,arCOG01580@2157|Archaea,2XWJA@28890|Euryarchaeota,243ZM@183968|Thermococci	183968|Thermococci	K	transcription regulator activity	-	-	-	-	-	-	-	-	-	-	-	-	AsnC_trans_reg,HTH_24
MGYG000000006_00659	1236689.MMALV_14270	2.5e-20	85.9	COG4004@1|root,arCOG04412@2157|Archaea	2157|Archaea	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000006_00691	1236689.MMALV_04190	4.26e-228	657.0	COG0145@1|root,arCOG01513@2157|Archaea	2157|Archaea	EQ	Hydantoinase/oxoprolinase N-terminal region	-	-	-	-	-	-	-	-	-	-	-	iAF692.Mbar_A0141,iAF692.Mbar_A1068	Hydant_A_N,Hydantoinase_A
MGYG000000006_00756	439481.Aboo_0814	4.29e-221	632.0	COG1793@1|root,arCOG01347@2157|Archaea,2XTCK@28890|Euryarchaeota,3F2GX@33867|unclassified Euryarchaeota	28890|Euryarchaeota	L	DNA ligase that seals nicks in double-stranded DNA during DNA replication, DNA recombination and DNA repair	lig	-	6.5.1.1,6.5.1.6,6.5.1.7	ko:K10747	ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430	-	R00381,R00382,R10822,R10823	RC00005	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	DNA_ligase_A_C,DNA_ligase_A_M,DNA_ligase_A_N
MGYG000000006_00790	673860.AciM339_0885	1.65e-50	171.0	COG1402@1|root,arCOG04536@2157|Archaea,2XTQE@28890|Euryarchaeota,3F335@33867|unclassified Euryarchaeota	28890|Euryarchaeota	H	Creatinine amidohydrolase	-	-	3.5.2.10	ko:K01470	ko00330,map00330	-	R01884	RC00615	ko00000,ko00001,ko01000	-	-	-	Creatininase
MGYG000000006_00822	1236689.MMALV_05690	2.81e-39	139.0	COG0125@1|root,arCOG01893@2157|Archaea,2XZ7Z@28890|Euryarchaeota	28890|Euryarchaeota	F	thymidylate kinase	-	-	2.7.4.9	ko:K00943	ko00240,ko01100,map00240,map01100	M00053	R02094,R02098	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Thymidylate_kin
MGYG000000006_00887	1236689.MMALV_03160	1.16e-127	374.0	COG0367@1|root,arCOG00071@2157|Archaea,2XSYP@28890|Euryarchaeota,3F3FU@33867|unclassified Euryarchaeota	28890|Euryarchaeota	E	Asparagine synthase	asnB	-	6.3.5.4	ko:K01953	ko00250,ko01100,ko01110,map00250,map01100,map01110	-	R00578	RC00010	ko00000,ko00001,ko01000,ko01002	-	-	-	Asn_synthase,GATase_6,GATase_7,RelB
MGYG000000006_00921	1232452.BAIB02000005_gene807	5.85e-25	101.0	COG1846@1|root,COG1846@2|Bacteria	2|Bacteria	K	DNA-binding transcription factor activity	-	-	-	ko:K06075	-	-	-	-	ko00000,ko03000	-	-	-	HTH_27,HTH_5,MarR,MarR_2
MGYG000000006_00985	269797.Mbar_A2079	2.74e-29	114.0	COG3620@1|root,arCOG00608@2157|Archaea,2XTDG@28890|Euryarchaeota,2N9J9@224756|Methanomicrobia	224756|Methanomicrobia	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	iAF692.Mbar_A2079	CBS,HTH_3
MGYG000000006_01017	1054217.TALC_01392	7.58e-209	587.0	COG3875@1|root,arCOG02046@2157|Archaea,2XVDD@28890|Euryarchaeota	28890|Euryarchaeota	S	Domain of unknown function (DUF2088)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2088
MGYG000000006_01049	1163671.JAGI01000002_gene3032	8.46e-123	357.0	COG0159@1|root,COG0159@2|Bacteria,1TPXA@1239|Firmicutes,248M2@186801|Clostridia,36H9K@31979|Clostridiaceae	186801|Clostridia	E	The alpha subunit is responsible for the aldol cleavage of indoleglycerol phosphate to indole and glyceraldehyde 3- phosphate	trpA	-	4.2.1.20	ko:K01695	ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230	M00023	R00674,R02340,R02722	RC00209,RC00210,RC00700,RC00701,RC02868	ko00000,ko00001,ko00002,ko01000	-	-	-	Trp_syntA
MGYG000000006_01082	439481.Aboo_0442	1.3e-14	71.6	COG0640@1|root,arCOG03067@2157|Archaea,2Y75A@28890|Euryarchaeota,3F3F6@33867|unclassified Euryarchaeota	28890|Euryarchaeota	K	transcriptional regulators	-	-	-	-	-	-	-	-	-	-	-	-	HTH_20
MGYG000000006_01115	180332.JTGN01000006_gene3167	4.92e-243	675.0	COG2873@1|root,COG2873@2|Bacteria,1VYCY@1239|Firmicutes,247XK@186801|Clostridia	186801|Clostridia	E	O-acetylhomoserine	metY	-	2.5.1.49	ko:K01740	ko00270,ko01100,map00270,map01100	-	R01287,R04859	RC00020,RC02821,RC02848	ko00000,ko00001,ko01000	-	-	-	CoA_binding_2,Cys_Met_Meta_PP
MGYG000000006_01147	1105031.HMPREF1141_3238	6.21e-21	84.7	COG1918@1|root,COG1918@2|Bacteria,1VEYA@1239|Firmicutes,24QKX@186801|Clostridia,36MP8@31979|Clostridiaceae	186801|Clostridia	P	Fe2 transport system protein A	feoA	-	-	ko:K04758	-	-	-	-	ko00000,ko02000	-	-	-	FeoA
MGYG000000006_01179	1054217.TALC_01176	1.97e-19	98.6	arCOG03306@1|root,arCOG03306@2157|Archaea	2157|Archaea	-	-	-	-	-	ko:K02016	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	Peripla_BP_2
MGYG000000006_00989	207559.Dde_1816	1.19e-32	127.0	COG0070@1|root,COG0070@2|Bacteria,1QUKN@1224|Proteobacteria,42R9Q@68525|delta/epsilon subdivisions,2WMN0@28221|Deltaproteobacteria,2M905@213115|Desulfovibrionales	28221|Deltaproteobacteria	E	PFAM glutamate synthase alpha subunit	-	-	-	-	-	-	-	-	-	-	-	iAF987.Gmet_1752	GXGXG
MGYG000000006_01021	1041930.Mtc_0311	3.15e-106	362.0	COG2409@1|root,arCOG02175@2157|Archaea,2XVKJ@28890|Euryarchaeota	28890|Euryarchaeota	S	MMPL family	-	-	-	ko:K06994	-	-	-	-	ko00000	-	-	-	MMPL
MGYG000000006_01053	33035.JPJF01000038_gene488	1.19e-133	398.0	COG0512@1|root,COG0547@1|root,COG0512@2|Bacteria,COG0547@2|Bacteria,1TP8U@1239|Firmicutes,247WY@186801|Clostridia,3XZ38@572511|Blautia	186801|Clostridia	E	Catalyzes the transfer of the phosphoribosyl group of 5- phosphorylribose-1-pyrophosphate (PRPP) to anthranilate to yield N-(5'-phosphoribosyl)-anthranilate (PRA)	trpD	-	2.4.2.18,4.1.3.27	ko:K00766,ko:K13497	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00023	R00985,R00986,R01073	RC00010,RC00440,RC02148,RC02414	ko00000,ko00001,ko00002,ko01000	-	-	-	GATase,Glycos_trans_3N,Glycos_transf_3
MGYG000000006_01086	1236689.MMALV_07850	1.44e-08	53.1	COG4068@1|root,arCOG04390@2157|Archaea,2Y639@28890|Euryarchaeota	28890|Euryarchaeota	S	Uncharacterized protein containing a Zn-ribbon (DUF2116)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2116
MGYG000000006_01151	439481.Aboo_0860	5.75e-19	82.0	COG2058@1|root,arCOG04287@2157|Archaea,2XYQ9@28890|Euryarchaeota,3F2TF@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors	rpl12	GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02869	ko03010,map03010	M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_60s
MGYG000000006_01183	1236689.MMALV_09530	2.73e-104	309.0	arCOG03526@1|root,arCOG03526@2157|Archaea	2157|Archaea	Q	ubiE/COQ5 methyltransferase family	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11
MGYG000000006_01215	1054217.TALC_01048	9.49e-77	241.0	COG1492@1|root,arCOG00105@2157|Archaea,2XT04@28890|Euryarchaeota,241J1@183967|Thermoplasmata	183967|Thermoplasmata	H	Catalyzes amidations at positions B, D, E, and G on adenosylcobyrinic A,C-diamide. NH(2) groups are provided by glutamine, and one molecule of ATP is hydrogenolyzed for each amidation	cobQ	-	6.3.5.10	ko:K02232	ko00860,ko01100,map00860,map01100	M00122	R05225	RC00010,RC01302	ko00000,ko00001,ko00002,ko01000	-	-	-	CbiA,GATase_3
MGYG000000006_01280	1236689.MMALV_07230	1.88e-61	203.0	COG0520@1|root,arCOG00065@2157|Archaea,2XSYI@28890|Euryarchaeota	2157|Archaea	E	Cysteine desulfurase	-	-	2.8.1.7,4.4.1.16	ko:K11717	ko00450,ko01100,map00450,map01100	-	R03599,R11528	RC00961,RC01789,RC02313	ko00000,ko00001,ko01000	-	-	-	Aminotran_5
MGYG000000006_01315	1123274.KB899412_gene1452	1.31e-97	301.0	COG0263@1|root,COG0263@2|Bacteria,2J6GB@203691|Spirochaetes	203691|Spirochaetes	F	Catalyzes the transfer of a phosphate group to glutamate to form L-glutamate 5-phosphate	proB	-	2.7.2.11	ko:K00931	ko00330,ko00332,ko01100,ko01130,ko01230,map00330,map00332,map01100,map01130,map01230	M00015	R00239	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase,PUA
MGYG000000006_01349	1131462.DCF50_p1194	1.13e-58	193.0	COG0619@1|root,COG0619@2|Bacteria,1V2PH@1239|Firmicutes,25BUH@186801|Clostridia,263VP@186807|Peptococcaceae	186801|Clostridia	P	ABC-type cobalt transport system permease component CbiQ	-	-	-	ko:K16785	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	CbiQ
MGYG000000006_01381	1236689.MMALV_00560	7.57e-76	237.0	COG1701@1|root,arCOG04262@2157|Archaea,2XTAP@28890|Euryarchaeota,3F2KI@33867|unclassified Euryarchaeota	28890|Euryarchaeota	S	Pfam:DUF137	panC	-	6.3.2.36	ko:K09722	ko00410,ko00770,ko01100,map00410,map00770,map01100	-	R09379	RC00096,RC00141	ko00000,ko00001,ko01000	-	-	-	PPS_PS
MGYG000000006_01414	1054217.TALC_00233	2.91e-251	754.0	COG1196@1|root,arCOG00371@2157|Archaea,2XSVK@28890|Euryarchaeota,241K1@183967|Thermoplasmata	183967|Thermoplasmata	D	Required for chromosome condensation and partitioning	smc	-	-	ko:K03529	-	-	-	-	ko00000,ko03036	-	-	-	SMC_N,SMC_hinge
MGYG000000006_01482	1226325.HMPREF1548_06203	1.61e-153	449.0	COG1641@1|root,COG1641@2|Bacteria,1TPAV@1239|Firmicutes,247ZH@186801|Clostridia,36DW1@31979|Clostridiaceae	186801|Clostridia	S	Involved in the biosynthesis of a nickel-pincer cofactor ((SCS)Ni(II) pincer complex). Binds Ni(2 ), and functions in nickel delivery to pyridinium-3,5-bisthiocarboxylic acid mononucleotide (P2TMN), to form the mature cofactor. Is thus probably required for the activation of nickel-pincer cofactor- dependent enzymes	larC	-	4.99.1.12	ko:K09121	-	-	-	-	ko00000,ko01000	-	-	-	DUF111,NAD_synthase
MGYG000000006_01514	641112.ACOK01000065_gene151	1.25e-07	52.4	2BC7H@1|root,325SB@2|Bacteria,1UTZM@1239|Firmicutes,254ZV@186801|Clostridia,3WQ3Y@541000|Ruminococcaceae	186801|Clostridia	S	Protein of unknown function (DUF3791)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3791
MGYG000000006_01546	399550.Smar_0743	8.28e-26	110.0	COG0705@1|root,arCOG01768@2157|Archaea,2XQCQ@28889|Crenarchaeota	28889|Crenarchaeota	E	PFAM Rhomboid family	-	-	-	-	-	-	-	-	-	-	-	-	Rhomboid
MGYG000000006_00015	304371.MCP_0555	1.53e-49	167.0	COG3482@1|root,arCOG05002@2157|Archaea,2XXHR@28890|Euryarchaeota,2N9MU@224756|Methanomicrobia	224756|Methanomicrobia	S	PFAM TfuA domain protein, core	-	-	-	-	-	-	-	-	-	-	-	-	TfuA
MGYG000000006_00048	1216007.AOPM01000101_gene715	5.99e-43	147.0	COG1546@1|root,COG1546@2|Bacteria,1RH2Y@1224|Proteobacteria,1S5WH@1236|Gammaproteobacteria,2Q2HX@267888|Pseudoalteromonadaceae	1236|Gammaproteobacteria	S	Belongs to the CinA family	ygaD	GO:0003674,GO:0003824,GO:0016787,GO:0016810,GO:0016811,GO:0019159	3.5.1.42	ko:K03743	ko00760,map00760	-	R02322	RC00100	ko00000,ko00001,ko01000	-	-	-	CinA,LigT_PEase,MoCF_biosynth
MGYG000000006_00080	439481.Aboo_0452	2.01e-91	285.0	COG0006@1|root,arCOG01000@2157|Archaea,2XTI9@28890|Euryarchaeota,3F2JJ@33867|unclassified Euryarchaeota	28890|Euryarchaeota	E	Belongs to the peptidase M24B family	pepQ1	-	3.4.13.9	ko:K01271	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Creatinase_N,Peptidase_M24
MGYG000000006_00116	1054217.TALC_00545	1.14e-74	229.0	COG0131@1|root,arCOG04398@2157|Archaea,2XT2K@28890|Euryarchaeota,242GZ@183967|Thermoplasmata	183967|Thermoplasmata	E	Imidazoleglycerol-phosphate dehydratase	-	-	4.2.1.19	ko:K01693	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R03457	RC00932	ko00000,ko00001,ko00002,ko01000	-	-	-	IGPD
MGYG000000006_00181	877455.Metbo_0066	1.75e-184	534.0	COG0119@1|root,arCOG02092@2157|Archaea,2XSZJ@28890|Euryarchaeota,23NPS@183925|Methanobacteria	183925|Methanobacteria	E	Belongs to the alpha-IPM synthase homocitrate synthase family	leuA	-	2.3.3.13	ko:K01649	ko00290,ko00620,ko01100,ko01110,ko01210,ko01230,map00290,map00620,map01100,map01110,map01210,map01230	M00432	R01213	RC00004,RC00470,RC02754	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	HMGL-like,LeuA_dimer
MGYG000000006_00246	1054217.TALC_00421	1.64e-46	159.0	COG0491@1|root,arCOG00504@2157|Archaea	2157|Archaea	S	COG0491 Zn-dependent hydrolases, including glyoxylases	fprA	-	3.1.2.6	ko:K01069	ko00620,map00620	-	R01736	RC00004,RC00137	ko00000,ko00001,ko01000	-	-	-	Lactamase_B
